AGE,ID_CLIENT,CIBLE,YEARS_EMPLOYED,TOTAL_CREDIT,REMB_MENSUEL,CNT_FAM_MEMBERS,MONTANT_PRIX_BIENS,REVENU_TOTAL,SOURCE_EXTERNE_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,TYPE_CONTRAT_Revolving loans,STATUT_FAMILIAL_Married,STATUT_FAMILIAL_Separated,STATUT_FAMILIAL_Single / not married,STATUT_FAMILIAL_Widow,PROPRIETAIRE_BIEN_IMMO_Y,TYPE_REVENUS_Maternity leave,TYPE_REVENUS_Pensioner,TYPE_REVENUS_State servant,TYPE_REVENUS_Unemployed,TYPE_REVENUS_Working,GENRE_M,NIVEAU_EDUCATION_Higher education,NIVEAU_EDUCATION_Incomplete higher,NIVEAU_EDUCATION_Lower secondary,NIVEAU_EDUCATION_Secondary / secondary special,PROPRIETAIRE_VOITURE_Y,nbr_membre
29,356618,0,2,101880.0,11101.5,1.0,90000.0,67500.0,0.4555154157613151,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
55,429776,0,4,555273.0,16366.5,1.0,463500.0,157500.0,0.6669283844966196,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
63,376844,0,-1000,528633.0,22527.0,1.0,472500.0,67500.0,0.5178600964241952,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
37,347309,0,2,1024290.0,30078.0,2.0,855000.0,135000.0,0.7075699363603529,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
43,142985,0,4,508495.5,34249.5,2.0,454500.0,171000.0,0.6091196726432289,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
29,298807,0,5,485086.5,23593.5,2.0,400500.0,76500.0,0.6827417776932894,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
23,399640,1,3,343800.0,13090.5,1.0,225000.0,135000.0,0.2858978721410488,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
54,381337,0,11,202500.0,10125.0,2.0,202500.0,112500.0,0.3190736473323769,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
43,140914,1,4,355536.0,13306.5,2.0,270000.0,81000.0,0.225852402289863,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
33,447297,0,1,323460.0,29794.5,3.0,270000.0,90000.0,0.4355147158503655,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2
36,384114,0,1,306000.0,11785.5,3.0,306000.0,157500.0,0.7023349044163559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
61,295245,0,-1000,135000.0,6750.0,2.0,135000.0,90000.0,0.2654524334834216,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
60,297688,0,-1000,247275.0,17208.0,2.0,225000.0,144000.0,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28,172376,0,3,1288350.0,41692.5,3.0,1125000.0,360000.0,0.5638276321359523,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
65,201410,0,-1000,1066500.0,31311.0,1.0,1066500.0,270000.0,0.4597217935510868,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
41,296579,0,8,1125000.0,32895.0,2.0,1125000.0,180000.0,0.5451987240346511,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
24,235682,0,5,450000.0,21109.5,3.0,450000.0,225000.0,0.51225074420939,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
25,332526,0,3,450000.0,22018.5,2.0,450000.0,135000.0,0.2631308709092081,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
48,317157,0,27,1006920.0,42790.5,2.0,900000.0,198000.0,0.6224770521762534,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
44,299385,0,3,1288350.0,41562.0,3.0,1125000.0,225000.0,0.6830874513084251,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2
60,193331,0,8,675000.0,53329.5,1.0,675000.0,175500.0,0.4662133660642207,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
43,267580,0,9,781920.0,28215.0,2.0,675000.0,315000.0,0.6666708843700402,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
36,388462,0,4,234576.0,26658.0,3.0,202500.0,238500.0,0.3846128633871519,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2
48,325078,0,3,225000.0,8613.0,2.0,225000.0,144000.0,0.7415931598648732,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
60,128118,0,-1000,119925.0,11988.0,2.0,112500.0,67500.0,0.2761604962093469,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
35,179042,0,9,1575000.0,43312.5,2.0,1575000.0,247500.0,0.7241527638954919,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
32,141724,0,3,1350000.0,39474.0,2.0,1350000.0,99000.0,0.6195331480090072,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,145878,0,6,568908.0,42664.5,4.0,508500.0,308250.0,0.3598369134600455,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
27,197441,0,1,135000.0,6750.0,1.0,135000.0,63000.0,0.6216596248706938,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
59,388957,0,-1000,540000.0,19525.5,1.0,540000.0,112500.0,0.3420278293317465,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
63,249255,0,15,1159411.5,49252.5,2.0,1066500.0,225000.0,0.1528754537265925,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
45,217003,0,1,180000.0,20358.0,3.0,180000.0,202500.0,0.7380110046333236,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
53,236444,0,1,288000.0,10984.5,2.0,288000.0,112500.0,0.5809052267158804,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
47,360548,0,8,454500.0,17739.0,2.0,454500.0,135000.0,0.4166462040632972,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
28,105440,0,0,113746.5,9247.5,4.0,103500.0,117000.0,0.5671696756297933,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
50,141759,0,5,526491.0,17527.5,1.0,454500.0,81000.0,0.2622583692422573,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
65,283489,0,-1000,528633.0,24624.0,2.0,472500.0,225000.0,0.7478908536098547,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
30,389221,0,7,180000.0,9000.0,1.0,180000.0,121500.0,0.7068227980279771,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
37,403251,0,8,953460.0,66487.5,3.0,900000.0,180000.0,0.5327345001080546,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
61,108526,0,-1000,785398.5,33403.5,2.0,702000.0,180000.0,0.5733056635934038,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
49,248311,0,5,755190.0,32125.5,1.0,675000.0,157500.0,0.070632002595542,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
47,327337,0,16,1129500.0,31059.0,2.0,1129500.0,202500.0,0.6371184474370946,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
37,235702,0,12,208512.0,21496.5,4.0,180000.0,112500.0,0.6410073504439913,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
58,453440,0,-1000,1078200.0,34911.0,2.0,900000.0,225000.0,0.369014254935826,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
43,120908,0,16,291384.0,23008.5,3.0,270000.0,202500.0,0.6704890564657174,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
43,346335,0,7,517500.0,16821.0,1.0,517500.0,126000.0,0.0887619377448496,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
62,272881,0,-1000,612612.0,27112.5,2.0,495000.0,67500.0,0.4770515892895647,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
52,142323,0,-1000,229230.0,24070.5,1.0,202500.0,225000.0,0.0483065805824419,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
39,334205,0,13,440784.0,34956.0,2.0,360000.0,121500.0,0.6114548776544708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
56,301687,1,-1000,307557.0,24430.5,2.0,265500.0,90000.0,0.307459516830912,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
54,236863,0,1,1515415.5,56290.5,2.0,1354500.0,225000.0,0.7931416020468267,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
47,112160,0,15,1530517.5,42219.0,4.0,1368000.0,450000.0,0.7534487490744222,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
45,174375,0,14,810000.0,28827.0,2.0,810000.0,202500.0,0.5770459632492657,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
50,201548,0,27,315000.0,15750.0,1.0,315000.0,112500.0,0.6586986047327318,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
34,166752,0,11,1256400.0,44644.5,5.0,900000.0,202500.0,0.4363535497134744,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
24,282574,0,0,1485000.0,60480.0,2.0,1485000.0,180000.0,0.451412848433623,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
66,337808,0,6,110331.0,10876.5,1.0,103500.0,99000.0,0.6715269480605109,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
30,196629,0,8,682875.0,30208.5,3.0,589500.0,427500.0,0.3844420779834972,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
65,340197,0,-1000,654592.5,25960.5,1.0,654592.5,135000.0,0.5767363819426072,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
41,359696,0,1,755190.0,69394.5,1.0,675000.0,337500.0,0.6584429185529276,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
59,174244,0,20,1515415.5,56290.5,2.0,1354500.0,225000.0,0.7215065929756019,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
38,118463,0,1,436032.0,16564.5,3.0,360000.0,135000.0,0.5145506499380449,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
54,164022,0,8,1006920.0,42790.5,2.0,900000.0,112500.0,0.6801261629274102,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
39,292882,0,8,450000.0,22500.0,2.0,450000.0,135000.0,0.2794729483088327,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40,216663,0,10,1437799.5,42169.5,5.0,1255500.0,382500.0,0.677995874698924,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
58,359872,0,-1000,410071.5,33007.5,2.0,351000.0,135000.0,0.6541119353915089,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
58,364444,0,-1000,675000.0,32472.0,1.0,675000.0,112500.0,0.018518506231059,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
29,142416,0,1,747886.5,39973.5,1.0,693000.0,121500.0,0.7291434219375909,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
38,372899,0,2,900000.0,24880.5,4.0,900000.0,247500.0,0.6696527064058276,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2
39,362670,0,6,598500.0,17280.0,4.0,598500.0,166500.0,0.5678942430429915,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
57,418887,0,-1000,894766.5,34951.5,2.0,679500.0,85500.0,0.580351454237534,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
28,342072,0,6,225000.0,11250.0,2.0,225000.0,90000.0,0.5009203209547487,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
39,304659,0,6,497520.0,53712.0,4.0,450000.0,675000.0,0.3654319060289414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
61,384084,1,-1000,562500.0,24907.5,2.0,562500.0,135000.0,0.5480926301766236,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
41,105576,0,4,358443.0,16839.0,3.0,252000.0,78750.0,0.7664041255796231,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
29,355858,1,1,592560.0,31153.5,2.0,450000.0,202500.0,0.3174888896288448,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
56,135781,0,9,787131.0,26145.0,2.0,679500.0,202500.0,0.6841894131367288,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
25,270136,0,1,538704.0,26046.0,2.0,481500.0,157500.0,0.3229725405957373,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
26,234000,1,2,125640.0,8626.5,4.0,90000.0,85500.0,0.2546105240621983,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
36,249633,0,2,337500.0,16875.0,5.0,337500.0,135000.0,0.6702957764103395,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
38,251912,0,10,814041.0,23931.0,3.0,679500.0,54000.0,0.3111219965028397,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
34,129787,0,7,247500.0,10899.0,3.0,247500.0,112500.0,0.6656447569150059,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
54,345216,0,4,152820.0,15111.0,3.0,135000.0,112500.0,0.5099339254410971,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
52,117210,0,2,265851.0,21006.0,2.0,229500.0,292500.0,0.2541003966318012,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
60,134727,0,8,454500.0,14661.0,1.0,454500.0,202500.0,0.1231520177296455,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
47,411120,0,12,1125000.0,32895.0,3.0,1125000.0,189000.0,0.7091375392607201,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
55,303463,0,4,1350000.0,37125.0,2.0,1350000.0,157500.0,0.6834991546472363,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
32,359151,1,3,545040.0,25407.0,3.0,450000.0,135000.0,0.5129609887757746,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
53,370995,0,7,1185282.0,34785.0,2.0,1035000.0,135000.0,0.5825121371995885,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
31,416486,1,1,239850.0,25578.0,1.0,225000.0,112500.0,0.0361333054292594,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
61,205583,0,19,1260702.0,41796.0,2.0,1129500.0,270000.0,0.6954970766389634,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,292492,0,1,900000.0,48955.5,1.0,900000.0,315000.0,0.1543082241519999,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
31,319080,0,8,1185282.0,34785.0,2.0,1035000.0,306000.0,0.5663481519415552,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
28,305287,1,0,355536.0,24048.0,1.0,270000.0,112500.0,0.2209094633517326,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
35,272974,0,2,71955.0,8118.0,3.0,67500.0,67500.0,0.351907158995505,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
31,388677,0,2,630000.0,23143.5,2.0,630000.0,135000.0,0.2785052228373145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
59,153485,0,2,459000.0,31945.5,2.0,459000.0,283500.0,0.7909661974966606,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28,313672,0,9,729792.0,22257.0,2.0,630000.0,135000.0,0.3579048786977141,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
43,185327,0,9,1256400.0,40657.5,3.0,900000.0,180000.0,0.1001003541067658,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
54,400721,1,-1000,112500.0,11254.5,1.0,112500.0,157500.0,0.5772007312303029,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
58,338780,0,-1000,1006920.0,40063.5,2.0,900000.0,135000.0,0.6704552366154141,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
60,374817,0,3,612612.0,29601.0,2.0,495000.0,162000.0,0.3309265465759126,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
43,210553,0,7,189000.0,14971.5,1.0,189000.0,112500.0,0.7670416527800921,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
35,420302,0,11,2013840.0,53122.5,4.0,1800000.0,225000.0,0.6974709542160222,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
33,394428,0,12,473841.0,28989.0,2.0,387000.0,270000.0,0.0723109753524299,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
41,202265,0,8,585000.0,21010.5,3.0,585000.0,184500.0,0.7118318734377224,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2
53,425925,0,10,297130.5,23121.0,2.0,256500.0,157500.0,0.4610256067476558,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,279774,0,10,301896.0,23490.0,1.0,252000.0,225000.0,0.5616484023461432,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44,182960,0,5,746280.0,54436.5,2.0,675000.0,247500.0,0.3778194501139873,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
51,345406,0,8,696150.0,27369.0,2.0,562500.0,225000.0,0.6463887429801731,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
64,311190,0,-1000,1288350.0,37800.0,1.0,1125000.0,180000.0,0.7019781927271437,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
35,287843,0,16,630000.0,31500.0,3.0,630000.0,180000.0,0.6377602832336646,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,2
36,198442,0,2,521280.0,41926.5,4.0,450000.0,270000.0,0.6418573315884261,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
52,425279,1,2,601470.0,32760.0,2.0,450000.0,90000.0,0.4667902558781794,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
54,218643,0,14,299772.0,11430.0,1.0,247500.0,76500.0,0.1596792335026377,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
34,303853,1,3,485640.0,44671.5,2.0,450000.0,270000.0,0.6654743942165147,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
40,372903,0,5,500427.0,40252.5,3.0,432000.0,225000.0,0.7289706392839285,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
41,161286,0,4,195543.0,11961.0,3.0,148500.0,121500.0,0.4670624046389842,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2
48,331282,0,20,871029.0,44604.0,2.0,765000.0,225000.0,0.6959044632315738,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
37,129069,0,3,450000.0,24412.5,2.0,450000.0,135000.0,0.6664618960561837,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
28,262954,0,2,316125.0,15502.5,4.0,261000.0,157500.0,0.3085314842044707,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
40,303109,0,1,253737.0,25227.0,2.0,229500.0,225000.0,0.7541265090280255,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
58,255885,0,4,616261.5,20497.5,2.0,468000.0,225000.0,0.564537371509624,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
29,451658,0,8,720000.0,75735.0,5.0,720000.0,675000.0,0.4742428244424793,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
54,285126,0,2,225000.0,26833.5,2.0,225000.0,139500.0,0.5764801311370408,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
59,214522,0,-1000,862560.0,25348.5,2.0,720000.0,202500.0,0.7552398415252212,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
41,266220,1,19,592560.0,30253.5,1.0,450000.0,315000.0,0.3141906828499918,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50,394103,0,3,518463.0,18751.5,1.0,364500.0,90000.0,0.6581969795543398,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
40,168230,0,1,807984.0,29151.0,4.0,697500.0,112500.0,0.6783395117406407,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
39,416965,0,13,284400.0,13257.0,2.0,225000.0,112500.0,0.7286508089008152,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
49,295044,0,4,497520.0,49338.0,2.0,450000.0,225000.0,0.6989914583300809,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
32,370954,1,2,269550.0,14242.5,1.0,225000.0,67500.0,0.4864691545335682,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25,256163,0,0,326439.0,16006.5,2.0,229500.0,112500.0,0.6889562159628554,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
64,412770,0,-1000,1258650.0,53455.5,2.0,1125000.0,135000.0,0.4195936337223949,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
60,132185,0,-1000,490495.5,27517.5,2.0,454500.0,144000.0,0.7621890708270052,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
54,295580,0,4,1428408.0,72562.5,2.0,1350000.0,450000.0,0.6856334845652889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
53,217785,0,8,544491.0,17694.0,2.0,454500.0,225000.0,0.4348589616291218,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
33,195716,0,4,900000.0,45000.0,2.0,900000.0,225000.0,0.6433138010050857,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
55,319684,0,0,1078200.0,31653.0,2.0,900000.0,81000.0,0.7727439711661366,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
24,363792,0,1,696528.0,37813.5,2.0,630000.0,256500.0,0.6275713245042319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
47,150231,0,5,729396.0,49072.5,2.0,688500.0,153000.0,0.6884827198681077,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
63,402337,0,-1000,1350000.0,47056.5,2.0,1350000.0,225000.0,0.4796980676450317,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
57,237843,0,-1000,247275.0,19278.0,2.0,225000.0,193500.0,0.6204450622215657,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
62,102591,0,-1000,315000.0,15318.0,2.0,315000.0,99000.0,0.1631870354642708,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
53,109025,0,4,1481701.5,49099.5,3.0,1327500.0,360000.0,0.7454421334778405,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
29,414051,1,3,913500.0,53541.0,2.0,913500.0,157500.0,0.5806443399858432,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
62,399203,0,19,1056447.0,31018.5,2.0,922500.0,130500.0,0.5466514904912924,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
34,264248,0,3,450000.0,22500.0,1.0,450000.0,157500.0,0.5974335766807336,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
31,196104,0,3,1237500.0,61875.0,2.0,1237500.0,202500.0,0.6381340400552362,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
42,342757,0,7,269550.0,19170.0,2.0,225000.0,121500.0,0.539369337745554,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
53,276815,0,9,360000.0,18000.0,2.0,360000.0,135000.0,0.6679525376558858,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
26,429699,0,7,180000.0,9000.0,4.0,180000.0,90000.0,0.0731664197314139,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
45,280869,0,13,187704.0,10903.5,3.0,148500.0,67500.0,0.7196000242202951,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
39,174480,0,4,418743.0,33214.5,1.0,342000.0,315000.0,0.6461737873393887,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54,287907,0,13,1011955.5,56637.0,2.0,904500.0,810000.0,0.5626441532975356,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
23,373650,0,1,388152.0,18801.0,1.0,324000.0,76500.0,0.3798726672274633,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
47,446261,1,8,171841.5,13707.0,2.0,130500.0,81000.0,0.3829993070360439,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
41,202679,0,9,111384.0,8757.0,1.0,90000.0,58500.0,0.3563134114249636,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
60,196114,0,-1000,102429.0,4639.5,2.0,85500.0,34650.0,0.5261262284834266,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
